python_based_indices,frequency,percentage,mapping
12219,1400838,99.32041664096516,11416
12490,1409464,99.93200621373872,11669
13079,1408270,99.84735075931121,12242
13097,1410232,99.98645796332022,12260
13355,1405451,99.64748164203222,12513
13577,1410241,99.98709606976063,12713
13597,1409079,99.90470943823236,12733
13633,1409034,99.90151890603032,12768
13688,1408801,99.88499903929531,12823
13882,1410367,99.99602955992634,13016
14067,1407017,99.75851216266325,13200
14107,1410157,99.98114040965015,13239
14124,1410406,99.99879468783479,13256
14258,1408976,99.89740666452546,13378
14266,1408774,99.88308471997408,13384
14306,1408094,99.83487223336545,13424
14308,1408391,99.85592974589892,13426
14341,1408602,99.87088979689072,13458
14352,1410408,99.99893648926599,13468
14361,1410411,99.99914919141278,13476
14378,1410225,99.98596165831101,13492
14388,1410042,99.97298682735605,13502
14392,1409886,99.96192631572231,13506
14416,1410092,99.97653186313609,13530
14492,1409497,99.93434593735354,13603
14509,1407601,99.7999181805742,13620
14653,1409226,99.9151318434257,13761
14678,1410277,99.98964849552226,13786
14684,1409766,99.9534182298502,13792
14714,1409784,99.95469444273101,13821
14857,1408970,99.89698126023185,13957
14859,1409801,99.95589975489622,13959
14865,1409288,99.91952768779295,13965
14881,1410219,99.98553625401742,13981
14887,1410306,99.99170461627469,13987
14930,1410183,99.98298382825578,14029
14998,1408814,99.88592074859811,14097
15019,1407018,99.75858306337886,14117
15170,1409661,99.94597365471209,14267
15197,1409976,99.96830738012639,14293
15614,1408871,99.88996208938737,14583
15646,1410299,99.99120831126548,14614
15665,1409179,99.91179950979246,14621
15722,720245,51.06588590798647,14676
15841,1405673,99.66322160089562,14793
15857,1406170,99.69845925654927,14809
15938,1409966,99.96759837297037,14889
15971,1409922,99.96447874148394,14922
16075,1407480,99.79133919398649,15024
16089,1410153,99.98085680678776,15037
16156,1410321,99.9927681270087,15103
16161,1409868,99.96065010284148,15108
16234,1409408,99.92803577366506,15180
16412,1410329,99.99333533273351,15358
16425,1407252,99.77517383082947,15371
16445,1410291,99.99064110554067,15391
16506,1377385,97.65758215797672,15450
16599,1408425,99.85834037022936,15542
16646,1409798,99.95568705274943,15588
16659,1410064,99.97454664309927,15601
16736,1410265,99.98879768693506,15678
16746,1410143,99.98014779963174,15688
16779,1381099,97.92090741571855,15720
17025,1403893,99.53701832712598,15960
17047,1408867,99.88967848652497,15981
17079,1410325,99.99305172987111,16012
17084,1409582,99.94037249817963,16017
17292,1409425,99.92924108583028,16220
17369,1410009,99.97064710374121,16297
17401,1408611,99.87152790333113,16329
17449,1405923,99.68094677979585,16376
17611,1408839,99.88769326648814,16536
17724,1397896,99.11182673566724,16646
17777,1409016,99.90024269314951,16699
17846,1409890,99.9622099185847,16768
17870,1410291,99.99064110554067,16792
17948,1410129,99.97915518961332,16870
18228,1410241,99.98709606976063,17143
18257,1408895,99.89166370656179,17172
18330,1410330,99.99340623344911,17245
18336,1410118,99.97837528174172,17251
18418,1408747,99.88117040065285,17333
18496,1407895,99.82076299096087,17410
18522,1409790,99.95511984702462,17436
18547,1410288,99.99042840339388,17461
18636,1397276,99.06786829199467,17550
18646,1409420,99.92888658225228,17560
18649,1410225,99.98596165831101,17563
18764,1404677,99.5926044881571,17678
18804,1410106,99.9775244731545,17718
18830,1409928,99.96490414577754,17740
19110,1410389,99.99758937566956,18016
19372,1410158,99.98121131036575,18265
19374,1409631,99.94384663324406,18267
19396,1410403,99.99858198568798,18289
19413,1410148,99.98050230320975,18306
19419,1409599,99.94157781034484,18312
19570,1409903,99.96313162788752,18461
19635,1409314,99.92137110639858,18526
19692,1408438,99.85926207953217,18582
19763,1410095,99.9767445652829,18652
19787,1410051,99.97362493379646,18676
19861,1406209,99.70122438445772,18744
19872,1408298,99.84933597934804,18755
20006,1409956,99.96688936581437,18888
20022,1410108,99.97766627458572,18904
20077,1409860,99.96008289711668,18959
20148,1409344,99.92349812786661,19029
20328,1410049,99.97348313236526,19206
20619,1380918,97.90807438619478,19454
20630,1382783,98.0403042207905,19465
20690,1362621,96.6108039928447,19524
21050,1410083,99.97589375669568,19801
21211,1404571,99.5850890123034,19961
21283,1407929,99.8231736152913,20032
21392,1404862,99.60572112054327,20133
21554,1409161,99.91052329691163,20290
21580,1409199,99.91321752410447,20316
21589,1409597,99.94143600891364,20325
21654,1408494,99.86323251960582,20389
21743,1408686,99.8768454570012,20468
21956,1409112,99.90704916184718,20669
21965,1407257,99.77552833440748,20678
22081,1409812,99.95667966276784,20790
22223,1406899,99.75014587822236,20930
22229,1409324,99.92208011355459,20936
22239,1408392,99.85600064661453,20946
22347,1409588,99.94079790247324,21054
22451,1408438,99.85926207953217,21156
22907,1405558,99.65506801860151,21219
22945,1283914,91.03042137004289,21254
22999,1388980,98.47967595536942,21306
23258,1408975,99.89733576380986,21557
23394,1409481,99.93321152590393,21662
24274,1400565,99.30106074560611,21897
24311,1400303,99.28248475811867,21928
24471,1407365,99.78318561169237,22050
24633,1409498,99.93441683806914,22185
24650,1408975,99.89733576380986,22202
24706,1404493,99.57955875648653,22224
25222,1363139,96.64753056352598,22467
25354,1408626,99.87259141406514,22591
25439,1405974,99.6845627162915,22675
25565,1405379,99.64237679050895,22792
25633,1407643,99.80289601062944,22858
25764,1402250,99.42052845139366,22987
26138,1410378,99.99680946779796,23291
26314,1410364,99.99581685777954,23462
26351,1410311,99.9920591198527,23498
26428,1409309,99.92101660282057,23575
26495,1410286,99.99028660196268,23606
26498,1409771,99.9537727334282,23609
26504,1410314,99.9922718219995,23615
26756,1409578,99.94008889531722,23855
27043,1407219,99.77283410721465,24130
27112,1408582,99.8694717825787,24198
27374,1409686,99.94774617260212,24444
27445,1409913,99.96384063504352,24509
27774,1409727,99.95065310194175,24833
28068,1409858,99.95994109568548,25115
28110,1409350,99.92392353216022,25156
28297,1408519,99.86500503749585,25339
28354,1410182,99.98291292754018,25386
28480,1409281,99.91903138278374,25480
28482,1408934,99.89442883447023,25482
28493,1406672,99.73405141578094,25493
28499,1409302,99.92052029781136,25499
28530,1403458,99.50617651583957,25521
28557,1409417,99.92867388010548,25539
28585,1409022,99.9006680974431,25566
28722,1408224,99.84408932639357,25680
28859,1406707,99.73653294082698,25792
28923,1401859,99.3928062715937,25854
29244,1409558,99.93867088100521,26139
29247,1409126,99.9080417718656,26142
29256,1404645,99.59033566525787,26151
29345,1409148,99.90960158760882,26192
29348,1407856,99.81799786305243,26195
29351,1408259,99.84657085143961,26198
29361,1409013,99.9000299910027,26208
29393,1410416,99.99950369499079,26238
29411,1407152,99.76808375926939,26256
29417,1409353,99.92413623430701,26261
29432,1410315,99.9923427227151,26276
29448,1410366,99.99595865921074,26292
29470,1406389,99.71398651326588,26313
29511,1410123,99.97872978531973,26351
29516,1410193,99.98369283541179,26356
29526,1409933,99.96525864935555,26366
29548,1409625,99.94342122895047,26388
29575,1408369,99.8543699301557,26415
29586,1410202,99.98433094185219,26425
29682,1410247,99.98752147405423,26474
29783,1409880,99.9615009114287,26537
29795,1409364,99.92491614217862,26549
30015,1409290,99.91966948922415,26753
30030,1409106,99.90662375755359,26768
30095,1407044,99.76042648198448,26833
30097,1410158,99.98121131036575,26835
30101,1409247,99.91662075845332,26839
30103,1409839,99.95859398208906,26841
30147,1406965,99.754825325452,26885
30179,1407577,99.79821656339978,26917
30198,1406780,99.74170869306585,26936
30204,1410029,99.97206511805324,26942
30220,1410149,99.98057320392535,26958
30232,1410368,99.99610046064196,26970
30256,1410039,99.97277412520924,26994
30304,1410355,99.99517875133914,27042
30308,1408433,99.85890757595416,27046
30336,1408575,99.86897547756949,27073
30341,1410271,99.98922309122867,27078
30378,1410402,99.99851108497238,27114
30477,1395747,98.95946109784086,27213
30724,1401441,99.36316977247252,27389
30784,1408826,99.88677155718533,27429
30886,1398197,99.13316785106312,27513
31026,1399781,99.24547458457498,27600
31029,1401696,99.38124945495075,27603
31038,1402694,99.45200836912046,27612
31170,1402128,99.41187856409034,27625
31260,1406077,99.69186548999839,27707
31500,1402771,99.45746772422174,27881
31514,1386553,98.30759991860597,27889
31675,1403106,99.48121946394805,28000
31815,1402333,99.42641321078854,28076
31854,1408363,99.8539445258621,28115
31869,1408956,99.89598865021344,28121
31945,1408807,99.8854244435889,28194
31952,1408767,99.88258841496487,28201
31998,1408604,99.87103159832192,28232
32003,1407001,99.75737775121364,28236
32067,1409468,99.93228981660111,28261
32144,1409752,99.95242561983179,28301
32156,1406367,99.71242669752266,28313
32163,1406612,99.72979737284489,28320
32210,1408855,99.88882767793775,28367
32220,1402927,99.46852823585549,28377
32222,1410246,99.98745057333863,28379
32234,1409368,99.92519974504103,28391
32237,1409669,99.9465408604369,28394
32266,1410118,99.97837528174172,28422
32279,1408524,99.86535954107384,28435
32319,1410104,99.9773826717233,28475
32330,1407652,99.80353411706984,28486
32380,1410368,99.99610046064196,28535
32395,1410232,99.98645796332022,28550
32401,1410253,99.98794687834784,28556
32412,1410045,99.97319952950285,28567
32502,1402995,99.47334948451635,28657
32565,1410421,99.9998581985688,28718
32592,1405268,99.63450681107724,28744
32651,1409194,99.91286302052647,28789
32669,1409235,99.9157699498661,28807
32688,1409613,99.94257042036325,28826
32700,1410198,99.9840473389898,28838
32706,1409720,99.95015679693255,28844
32826,1386747,98.32135465743255,28915
32999,1410170,99.98206211895297,29048
33008,1410338,99.99397343917393,29057
33048,1398814,99.17691359258889,29095
33056,1410392,99.99780207781637,29102
33134,1402267,99.42173376355888,29178
33160,1409813,99.95675056348344,29203
33168,1409463,99.93193531302312,29211
33175,1408787,99.8840064292769,29218
33183,1403342,99.49795203282987,29226
33185,1410004,99.97029260016322,29228
33210,1403098,99.48065225822324,29253
33216,1407347,99.78190939881156,29259
33306,1408188,99.84153690063194,29347
33400,1396611,99.02071931612005,29421
33582,1409922,99.96447874148394,29572
33588,1409509,99.93519674594076,29578
33596,1406983,99.75610153833283,29586
33602,1409745,99.95192931482258,29592
33641,1407344,99.78169669666475,29627
33749,1380516,97.87957229852321,29733
33757,1356886,96.2041883888734,29741
33766,1391435,98.65373721216969,29750
33770,1391022,98.6244552166265,29754
22997,1330600,94.34049217858755,21304
33759,1394864,98.89685576596524,29743
29728,51,0.0036159364956470505,26499
12909,22,0.0015598157432202963,12073
16038,230,0.01630716458821219,14988
18263,100,0.007090071560092256,17178
32783,816951,57.922410510889286,28883
10143,336,0.02382264044190998,9421
15287,76,0.005388454385670115,14382
26779,98,0.006948270128890411,23878
26987,8116,0.5754302078170875,24076
33725,4846,0.3435848678020707,29710
12412,854,0.06054921112318787,11594
12956,5392,0.38229665852017447,12120
11996,24907,1.7659241234721783,11200
25691,74718,5.297559668269732,22916
26492,40402,2.8645307117084733,23603
30872,1893,0.1342150546325464,27505
80,1828,0.12960650811848645,22
25191,52,0.003686837211247973,22437
27754,6072,0.4305091451288018,24814
7131,2642,0.1873196906176374,6558
32487,1160,0.08224483009707018,28642
1302,2002,0.14194323263304698,1179
22038,2148,0.15229473711078165,20748
330,18392,1.3040059613321677,241
21223,5457,0.3869052050342344,19973
27833,679,0.04814158589302642,24892
3519,49,0.0034741350644452054,3101
28517,68,0.004821248660862734,25517
6300,2615,0.1854053712964125,5762
12998,40344,2.8604184702036197,12161
26548,6970,0.49417798773843025,23659
81,787,0.05579886317792605,23
83,406,0.028785690533974558,25
25711,6,0.0004254042936055354,22935
29252,1253,0.08883859664795597,26147
28084,67,0.004750347945261812,25131
18332,1203,0.08529356086790985,17247
31216,16,0.0011344114496147609,27669
17573,18033,1.2785526044314366,16500
8073,199,0.01410924240458359,7428
18983,90,0.006381064404083031,17891
20365,242,0.01715797317542326,19242
32135,113,0.00801178086290425,28292
7291,58,0.004112241504853509,6706
1707,916,0.06494505549044506,1576
1105,52,0.003686837211247973,988
3765,130,0.009217093028119933,3339
13872,419,0.029707399836786552,13006
15101,240,0.017016171744221414,14198
2739,85,0.006026560826078418,2356
27272,19102,1.3543454694088228,24349
17684,1439,0.10202612974972756,16608
11558,14,0.0009926100184129158,10789
25735,220,0.015598157432202964,22958
6542,61,0.004324943651656276,5997
30502,582,0.04126421647973693,27236
21536,330,0.023397236148304443,20273
2136,4131,0.2928908561474111,1986
6472,8,0.0005672057248073804,5930
3895,183,0.012974830954968828,3466
4375,1699,0.12046031580596743,3931
19123,360,0.025524257616332122,18029
22440,17,0.0012053121652156834,21145
699,52,0.003686837211247973,595
13514,99,0.0070191708444913336,12651
32212,445,0.03155081844241054,28369
10253,1540,0.10918710202542074,9528
3644,55,0.003899539358050741,3218
25789,388,0.027509477653157952,23011
21279,2019,0.14314854479826264,20028
8031,79,0.005601156532472882,7386
27733,96,0.006806468697688566,24793
6257,51,0.0036159364956470505,5719
4124,133,0.0094297951749227,3691
6118,4413,0.31288485794687126,5583
12767,320,0.02268822899229522,11938
6872,13288,0.942128708905059,6318
25586,11708,0.8301055782556014,22812
32356,13158,0.932911615876939,28511
25570,264,0.018717788918643556,22797
27992,90,0.006381064404083031,25047
2075,7669,0.5437375879434752,1927
24440,7492,0.5311881612821118,22020
27631,56,0.003970440073651663,24691
22047,423,0.029991002699190243,20757
18956,3198,0.22674048849175035,17865
15263,932,0.06607946694005983,14358
17152,834,0.05913119681116941,16084
23026,881,0.062463530444412774,21333
27991,516,0.03658476925007604,25046
12257,4192,0.29721579979906737,11450
26457,3155,0.22369175772091068,23592
33151,3412,0.24191324163034778,29194
20270,121,0.00857898658771163,19149
15304,65,0.004608546514059966,14399
17935,791,0.056082466040329744,16857
27703,339,0.024035342588712746,24763
2063,78,0.005530255816871959,1915
32832,290,0.020561207524267544,28921
18421,8207,0.5818821729367715,17336
30457,1136,0.08054321292264803,27193
7877,57,0.004041340789252586,7237
23017,94,0.006664667266486721,21324
3845,7,0.0004963050092064579,3417
33567,32,0.0022688228992295218,29559
18838,50,0.003545035780046128,17748
9929,1181,0.08373374512468955,9240
32582,1527,0.10826539272260875,28735
29076,136,0.009642497321725467,25980
27101,68,0.004821248660862734,24187
5529,81,0.005742957963674728,5028
14278,48,0.003403234348844283,13396
17854,113,0.00801178086290425,16776
13613,533,0.03779008141529173,12748
24518,861,0.061045516132394326,22093
26798,117,0.00829538372530794,23896
28534,156,0.011060511633743919,25525
1084,557,0.03949169858971387,967
9815,566,0.040129805030122166,9127
588,205,0.014534646698189125,490
13727,37,0.0026233264772341346,12862
18277,66,0.004679447229660889,17192
14224,491,0.034812251360052976,13345
27128,78,0.005530255816871959,24214
30900,693,0.04913419591143933,27526
1294,598,0.042398627929351694,1171
6284,1147,0.08132312079425817,5746
11366,58,0.004112241504853509,10600
33879,80,0.005672057248073805,29842
20285,39,0.0027651279084359797,19164
30505,9,0.0006381064404083031,27239
6344,843,0.05976930325157772,5804
19683,33,0.0023397236148304445,18573
14756,147,0.010422405193335616,13862
19948,132,0.009358894459321778,18831
12938,558,0.03956259930531479,12102
19733,1996,0.14151782833944143,18623
3432,83,0.005884759394876572,3018
4171,207,0.01467644812939097,3733
13027,92,0.006522865835284875,12190
22186,42,0.0029778300552387475,20894
13567,74,0.005246652954468269,12703
28203,475,0.03367783991043822,25248
23457,1054,0.07472935424337238,21716
32545,1356,0.09614137035485099,28698
960,585,0.0414769186265397,847
27296,570,0.04041340789252586,24372
15111,305,0.02162471825828138,14208
299,40,0.0028360286240369024,212
2996,37,0.0026233264772341346,2610
30157,90,0.006381064404083031,26895
5888,1163,0.08245753224387294,5358
28023,1637,0.11606447143871024,25072
31930,74,0.005246652954468269,28179
1740,385,0.027296775506355186,1609
2895,1185,0.08401734798709323,2509
10101,180,0.012762128808166061,9379
11413,689,0.04885059304903564,10645
4488,1699,0.12046031580596743,4039
28504,11039,0.7826729995185842,25504
29002,10642,0.7545254154250178,25906
7829,1857,0.1316626288709132,7200
15902,95,0.0067355679820876434,14853
32579,265,0.018788689634244477,28732
32939,193,0.013683838110978053,28997
902,233,0.016519866735014956,790
1117,33,0.0023397236148304445,1000
5196,25,0.001772517890023064,4708
33710,535,0.03793188284649357,29696
31222,337,0.023893541157510904,27675
18712,193,0.013683838110978053,17626
5512,2061,0.14612637485350138,5011
16131,103,0.007302773706895024,15078
932,2138,0.15158572995477243,820
28103,14,0.0009926100184129158,25149
11655,74,0.005246652954468269,10885
31519,292,0.020703008955469386,27893
6689,215,0.01524365385419835,6138
3525,190,0.013471135964175287,3106
62,169,0.011982220936555913,4
69,825,0.058493090370761114,11
10937,4,0.0002836028624036902,10186
1789,258,0.01829238462503802,1657
29066,18,0.0012762128808166062,25970
9784,84,0.005955660110477495,9096
3167,325,0.02304273257029983,2775
12865,746,0.05289193383828823,12029
18593,44,0.0031196314864405925,17507
32823,347,0.02460254831352013,28912
8804,235,0.016661668166216802,8149
3593,120,0.008508085872110707,3173
9668,5270,0.3736467712168619,8982
12122,143,0.010138802330931927,11320
17462,94,0.006664667266486721,16389
26192,18,0.0012762128808166062,23344
9669,35,0.0024815250460322896,8983
3333,374,0.026516867634745037,2919
32468,401,0.028431186955969946,28623
5250,72,0.005104851523266425,4756
29042,36,0.0025524257616332123,25946
14629,240,0.017016171744221414,13737
1693,235,0.016661668166216802,1562
4508,77,0.0054593551012710375,4059
33797,404,0.028643889102772713,29772
32915,145,0.010280603762133772,28978
24079,198,0.014038341688982667,21752
25660,1110,0.07869979431702404,22885
4927,742,0.05260833097588454,4456
27027,20,0.0014180143120184512,24115
3482,323,0.022900931139097986,3067
13957,311,0.022050122551886916,13090
74,407,0.028856591249575483,16
6920,280,0.019852200368258317,6365
8844,16,0.0011344114496147609,8188
16910,761,0.053955444572302065,15849
33734,34,0.002410624330431367,29719
3543,746,0.05289193383828823,3124
3752,389,0.027580378368758877,3326
75,384,0.027225874790754265,17
79,931,0.0660085662244589,21
86,860,0.0609746154167934,28
2020,62,0.004395844367257199,1875
4435,30,0.0021270214680276767,3987
11424,605,0.04289493293855815,10656
8825,197,0.013967440973381744,8169
29742,567,0.04020070574572309,26504
9454,261,0.01850508677184079,8772
21702,103,0.007302773706895024,20436
13904,75,0.005317553670069192,13038
24183,248,0.017583377469028796,21823
26450,1550,0.10989610918142997,23585
20462,130,0.009217093028119933,19311
15380,23,0.0016307164588212188,14471
2857,1230,0.08720788018913475,2472
8190,1036,0.07345314136255578,7543
8782,98,0.006948270128890411,8127
16655,868,0.06154182114160078,15597
20015,725,0.05140301881066885,18897
9683,75,0.005317553670069192,8997
1564,130,0.009217093028119933,1437
2715,29,0.0020561207524267544,2332
33470,282,0.019994001799460162,29464
24436,738,0.05232472811348085,22016
18840,1251,0.08869679521675412,17750
32325,286,0.020277604661863853,28481
21915,70,0.004963050092064579,20629
4861,63,0.004466745082858122,4393
8895,129,0.00914619231251901,8238
19057,1557,0.11039241419063643,17963
30594,16,0.0011344114496147609,27299
30240,75,0.005317553670069192,26978
14739,59,0.004183142220454431,13845
22918,171,0.012124022367757758,21230
8128,87,0.006168362257280262,7482
30871,180,0.012762128808166061,27504
27361,928,0.06579586407765614,24431
11919,1,7.090071560092256e-05,11124
22951,96,0.006806468697688566,21260
1851,30,0.0021270214680276767,1716
18567,42,0.0029778300552387475,17481
1849,444,0.031479917726809616,1714
10829,58,0.004112241504853509,10080
17821,426,0.03020370484599301,16743
5099,20,0.0014180143120184512,4621
11519,325,0.02304273257029983,10750
18097,112,0.007940880147303327,17016
26625,560,0.03970440073651663,23733
5418,5,0.0003545035780046128,4921
4320,166,0.011769518789753144,3877
9703,1793,0.12712498307245415,9016
29773,657,0.04658177014980612,26527
26156,51,0.0036159364956470505,23308
28873,43,0.0030487307708396702,25805
25617,559,0.03963350002091571,22843
15301,124,0.008791688734514398,14396
27651,8,0.0005672057248073804,24711
7097,104,0.007373674422495946,6525
22172,181,0.012833029523766984,20880
26413,435,0.030841811286401313,23560
25344,26,0.0018434186056239866,22582
21332,54,0.0038286386424498183,20074
22939,265,0.018788689634244477,21248
27862,201,0.014251043835785435,24921
33211,22,0.0015598157432202963,29254
4184,35,0.0024815250460322896,3743
3673,68,0.004821248660862734,3247
32430,24,0.0017016171744221415,28585
361,11,0.0007799078716101481,272
9921,22,0.0015598157432202963,9232
2166,24,0.0017016171744221415,2016
5277,378,0.02680047049714873,4782
4733,537,0.03807368427769541,4270
10788,1120,0.07940880147303327,10041
11507,320,0.02268822899229522,10738
16843,324,0.02297183185469891,15783
22310,57,0.004041340789252586,21017
18915,49,0.0034741350644452054,17825
302,35,0.0024815250460322896,215
19595,35,0.0024815250460322896,18486
17507,38,0.0026942271928350574,16434
7740,61,0.004324943651656276,7125
372,87,0.006168362257280262,283
4693,43,0.0030487307708396702,4230
14920,2262,0.16037741868928684,14019
31746,523,0.0370810742592825,28027
32383,49,0.0034741350644452054,28538
10346,37,0.0026233264772341346,9619
5540,604,0.04282403222295723,5039
29158,267,0.018930491065446323,26062
21549,99,0.0070191708444913336,20286
4675,241,0.017087072459822338,4212
20982,22,0.0015598157432202963,19734
19387,16,0.0011344114496147609,18280
7101,49,0.0034741350644452054,6529
26327,66,0.004679447229660889,23475
5620,157,0.011131412349344842,5115
1358,22,0.0015598157432202963,1234
27866,741,0.05253743026028362,24925
17247,45,0.0031905322020415153,16178
6071,52,0.003686837211247973,5537
18326,241,0.017087072459822338,17241
29472,211,0.01496005099179466,26315
13730,1780,0.12620327376964216,12865
23626,18,0.0012762128808166062,21742
2922,514,0.0364429678188742,2536
15032,66,0.004679447229660889,14130
5446,15,0.0010635107340138384,4947
12868,393,0.027863981231162568,12032
16885,140,0.009926100184129158,15825
4458,101,0.007160972275693178,4010
18917,12,0.0008508085872110708,17827
3687,347,0.02460254831352013,3261
13330,79,0.005601156532472882,12489
7128,77,0.0054593551012710375,6555
24528,490,0.03474135064445205,22103
26176,397,0.028147584093566255,23328
6742,65,0.004608546514059966,6190
2011,39,0.0027651279084359797,1867
15753,41,0.002906929339637825,14706
31443,308,0.02183742040508415,27851
16812,1218,0.08635707160192369,15752
27989,163,0.011556816642950378,25044
6787,2100,0.14889150276193738,6235
8636,169,0.011982220936555913,7985
15423,62,0.004395844367257199,14514
566,1138,0.08068501435384988,469
31904,18,0.0012762128808166062,28153
32834,12,0.0008508085872110708,28923
3403,374,0.026516867634745037,2989
29340,347,0.02460254831352013,26187
610,189,0.013400235248574364,512
24844,25,0.001772517890023064,22335
27751,297,0.021057512533474,24811
33308,401,0.028431186955969946,29349
14720,58,0.004112241504853509,13827
6483,87,0.006168362257280262,5941
13736,29,0.0020561207524267544,12871
