python_based_indices,frequency,percentage,mapping
5192,71,0.005033950807665502,4704
22123,35,0.0024815250460322896,20831
76,57,0.004041340789252586,18
3756,21,0.0014889150276193737,3330
14318,105,0.007444575138096869,13436
9395,53,0.0037577379268488955,8715
19610,65,0.004608546514059966,18501
13008,11,0.0007799078716101481,12171
7610,30,0.0021270214680276767,7011
17811,24,0.0017016171744221415,16733
19831,145,0.010280603762133772,18714
28034,22,0.0015598157432202963,25083
10785,76,0.005388454385670115,10038
3281,22,0.0015598157432202963,2880
25890,17,0.0012053121652156834,23061
7039,169,0.011982220936555913,6471
1725,47,0.0033323336332433603,1594
4872,2,0.0001418014312018451,4404
33850,2,0.0001418014312018451,29825
1105,23,0.0016307164588212188,988
77,86,0.0060974615416793405,19
22438,14,0.0009926100184129158,21143
14427,31,0.0021979221836285995,13541
33153,35,0.0024815250460322896,29196
12124,13,0.0009217093028119933,11322
6068,34,0.002410624330431367,5534
9512,42,0.0029778300552387475,8829
69,21,0.0014889150276193737,11
31673,13,0.0009217093028119933,27998
29255,27,0.0019143193212249091,26150
6975,283,0.020064902515061083,6408
15675,16,0.0011344114496147609,14630
17656,50,0.003545035780046128,16580
8225,20,0.0014180143120184512,7578
75,58,0.004112241504853509,17
7692,13,0.0009217093028119933,7086
33893,3,0.0002127021468027677,29856
657,1,7.090071560092256e-05,553
27735,38,0.0026942271928350574,24795
32388,63,0.004466745082858122,28543
27105,88,0.006239262972881185,24191
19436,41,0.002906929339637825,18329
2981,29,0.0020561207524267544,2595
8649,41,0.002906929339637825,7998
1243,67,0.004750347945261812,1122
29000,30,0.0021270214680276767,25904
73,94,0.006664667266486721,15
61,12,0.0008508085872110708,3
17095,50,0.003545035780046128,16028
18639,9,0.0006381064404083031,17553
4438,3,0.0002127021468027677,3990
10342,74,0.005246652954468269,9615
28642,20,0.0014180143120184512,25613
26797,10,0.0007090071560092256,23895
32584,95,0.0067355679820876434,28737
30938,19,0.0013471135964175287,27536
9524,13,0.0009217093028119933,8841
4690,57,0.004041340789252586,4227
14611,14,0.0009926100184129158,13721
14117,5,0.0003545035780046128,13249
8752,27,0.0019143193212249091,8097
29767,14,0.0009926100184129158,26521
9579,28,0.0019852200368258317,8895
2627,21,0.0014889150276193737,2245
21162,14,0.0009926100184129158,19913
11702,49,0.0034741350644452054,10932
5277,54,0.0038286386424498183,4782
31592,117,0.00829538372530794,27928
21068,15,0.0010635107340138384,19819
28249,7,0.0004963050092064579,25294
20294,48,0.003403234348844283,19172
23229,42,0.0029778300552387475,21530
16541,35,0.0024815250460322896,15485
33861,37,0.0026233264772341346,29836
18642,28,0.0019852200368258317,17556
30249,106,0.007515475853697791,26987
6902,68,0.004821248660862734,6347
24811,14,0.0009926100184129158,22311
28517,16,0.0011344114496147609,25517
2960,57,0.004041340789252586,2574
29354,180,0.012762128808166061,26201
12319,22,0.0015598157432202963,11511
17598,48,0.003403234348844283,16523
14091,8,0.0005672057248073804,13224
14700,17,0.0012053121652156834,13808
15189,39,0.0027651279084359797,14286
26182,110,0.007799078716101482,23334
19685,17,0.0012053121652156834,18575
19370,31,0.0021979221836285995,18263
8377,19,0.0013471135964175287,7728
28550,61,0.004324943651656276,25532
27146,16,0.0011344114496147609,24231
3579,43,0.0030487307708396702,3159
2023,130,0.009217093028119933,1878
30992,1,7.090071560092256e-05,27567
10097,28,0.0019852200368258317,9375
4741,3,0.0002127021468027677,4278
3741,8,0.0005672057248073804,3315
27772,17,0.0012053121652156834,24831
68,11,0.0007799078716101481,10
31201,29,0.0020561207524267544,27654
6197,9,0.0006381064404083031,5660
33798,6,0.0004254042936055354,29773
18885,25,0.001772517890023064,17795
1019,4,0.0002836028624036902,906
26490,4,0.0002836028624036902,23601
33759,12,0.0008508085872110708,29743
30371,3,0.0002127021468027677,27107
66,5,0.0003545035780046128,8
32163,9,0.0006381064404083031,28320
20266,10,0.0007090071560092256,19145
2020,11,0.0007799078716101481,1875
9929,48,0.003403234348844283,9240
11371,19,0.0013471135964175287,10605
11092,13,0.0009217093028119933,10340
2817,13,0.0009217093028119933,2433
122,23,0.0016307164588212188,64
26491,44,0.0031196314864405925,23602
32669,31,0.0021979221836285995,28807
29156,21,0.0014889150276193737,26060
33755,32,0.0022688228992295218,29739
33797,8,0.0005672057248073804,29772
31951,1,7.090071560092256e-05,28200
13587,71,0.005033950807665502,12723
11777,2,0.0001418014312018451,11006
24316,18,0.0012762128808166062,21933
5482,1,7.090071560092256e-05,4983
7601,38,0.0026942271928350574,7002
29252,25,0.001772517890023064,26147
7493,13,0.0009217093028119933,6896
24847,30,0.0021270214680276767,22338
2909,12,0.0008508085872110708,2523
6200,17,0.0012053121652156834,5663
27274,1,7.090071560092256e-05,24351
10939,10,0.0007090071560092256,10188
20184,21,0.0014889150276193737,19064
33814,3,0.0002127021468027677,29789
2772,73,0.0051757522388673465,2388
8794,16,0.0011344114496147609,8139
22058,24,0.0017016171744221415,20768
1604,16,0.0011344114496147609,1473
27136,15,0.0010635107340138384,24222
28103,13,0.0009217093028119933,25149
28237,3,0.0002127021468027677,25282
30460,15,0.0010635107340138384,27196
15834,6,0.0004254042936055354,14786
21497,9,0.0006381064404083031,20235
4614,3,0.0002127021468027677,4155
531,10,0.0007090071560092256,435
19566,9,0.0006381064404083031,18457
1347,10,0.0007090071560092256,1223
14064,6,0.0004254042936055354,13197
2220,22,0.0015598157432202963,2070
8027,1,7.090071560092256e-05,7382
5605,38,0.0026942271928350574,5100
3660,4,0.0002836028624036902,3234
33796,7,0.0004963050092064579,29771
14325,15,0.0010635107340138384,13443
30882,2,0.0001418014312018451,27509
32230,15,0.0010635107340138384,28387
32976,6,0.0004254042936055354,29025
11394,4,0.0002836028624036902,10626
70,12,0.0008508085872110708,12
13944,8,0.0005672057248073804,13077
2234,10,0.0007090071560092256,2084
64,6,0.0004254042936055354,6
1610,12,0.0008508085872110708,1479
71,10,0.0007090071560092256,13
30095,1,7.090071560092256e-05,26833
21385,12,0.0008508085872110708,20126
72,18,0.0012762128808166062,14
2101,4,0.0002836028624036902,1952
572,3,0.0002127021468027677,475
33891,1,7.090071560092256e-05,29854
12810,18,0.0012762128808166062,11976
7036,25,0.001772517890023064,6468
33622,4,0.0002836028624036902,29608
8110,9,0.0006381064404083031,7464
5417,15,0.0010635107340138384,4920
32495,7,0.0004963050092064579,28650
25324,1,7.090071560092256e-05,22564
27489,3,0.0002127021468027677,24553
12959,7,0.0004963050092064579,12123
31486,4,0.0002836028624036902,27874
78,15,0.0010635107340138384,20
62,5,0.0003545035780046128,4
23064,10,0.0007090071560092256,21370
33860,3,0.0002127021468027677,29835
30496,14,0.0009926100184129158,27230
81,3,0.0002127021468027677,23
11322,5,0.0003545035780046128,10557
274,1,7.090071560092256e-05,190
28672,9,0.0006381064404083031,25642
10106,13,0.0009217093028119933,9384
267,5,0.0003545035780046128,183
5906,16,0.0011344114496147609,5376
33876,4,0.0002836028624036902,29839
31956,7,0.0004963050092064579,28205
60,2,0.0001418014312018451,2
28997,9,0.0006381064404083031,25901
712,5,0.0003545035780046128,608
11172,14,0.0009926100184129158,10419
13580,3,0.0002127021468027677,12716
32234,5,0.0003545035780046128,28391
834,18,0.0012762128808166062,723
2032,34,0.002410624330431367,1887
14707,1,7.090071560092256e-05,13814
2969,29,0.0020561207524267544,2583
19295,3,0.0002127021468027677,18189
19483,11,0.0007799078716101481,18374
26409,20,0.0014180143120184512,23556
33897,2,0.0001418014312018451,29860
18334,4,0.0002836028624036902,17249
26952,3,0.0002127021468027677,24042
12506,9,0.0006381064404083031,11685
5429,11,0.0007799078716101481,4931
19815,15,0.0010635107340138384,18698
9025,1,7.090071560092256e-05,8367
21965,9,0.0006381064404083031,20678
3597,10,0.0007090071560092256,3177
1578,2,0.0001418014312018451,1450
3128,12,0.0008508085872110708,2736
13654,16,0.0011344114496147609,12789
26264,4,0.0002836028624036902,23415
20606,4,0.0002836028624036902,19441
31019,2,0.0001418014312018451,27593
2620,6,0.0004254042936055354,2238
3014,1,7.090071560092256e-05,2627
6578,4,0.0002836028624036902,6033
12307,3,0.0002127021468027677,11499
95,6,0.0004254042936055354,37
33858,10,0.0007090071560092256,29833
7780,8,0.0005672057248073804,7155
33847,7,0.0004963050092064579,29822
19709,5,0.0003545035780046128,18599
7433,1,7.090071560092256e-05,6840
33800,4,0.0002836028624036902,29775
33811,2,0.0001418014312018451,29786
3098,1,7.090071560092256e-05,2709
29934,1,7.090071560092256e-05,26682
13986,2,0.0001418014312018451,13119
33894,3,0.0002127021468027677,29857
33051,1,7.090071560092256e-05,29098
228,22,0.0015598157432202963,144
32796,11,0.0007799078716101481,28896
32522,8,0.0005672057248073804,28677
1540,1,7.090071560092256e-05,1413
33879,1,7.090071560092256e-05,29842
10942,9,0.0006381064404083031,10191
19957,1,7.090071560092256e-05,18839
5246,9,0.0006381064404083031,4752
264,3,0.0002127021468027677,180
3854,1,7.090071560092256e-05,3426
33844,1,7.090071560092256e-05,29819
18196,1,7.090071560092256e-05,17111
33543,5,0.0003545035780046128,29535
4411,10,0.0007090071560092256,3966
8916,4,0.0002836028624036902,8259
3909,3,0.0002127021468027677,3480
33388,5,0.0003545035780046128,29409
32663,6,0.0004254042936055354,28801
27850,3,0.0002127021468027677,24909
8362,1,7.090071560092256e-05,7713
11838,5,0.0003545035780046128,11060
2838,10,0.0007090071560092256,2453
21062,1,7.090071560092256e-05,19813
33825,3,0.0002127021468027677,29800
195,2,0.0001418014312018451,119
15364,3,0.0002127021468027677,14456
28781,1,7.090071560092256e-05,25721
231,10,0.0007090071560092256,147
33812,1,7.090071560092256e-05,29787
24718,5,0.0003545035780046128,22236
12929,6,0.0004254042936055354,12093
7472,2,0.0001418014312018451,6876
7004,1,7.090071560092256e-05,6437
31016,8,0.0005672057248073804,27590
12981,3,0.0002127021468027677,12144
32357,1,7.090071560092256e-05,28512
11652,4,0.0002836028624036902,10882
32698,1,7.090071560092256e-05,28836
32787,3,0.0002127021468027677,28887
27793,5,0.0003545035780046128,24852
509,1,7.090071560092256e-05,414
19412,2,0.0001418014312018451,18305
32699,1,7.090071560092256e-05,28837
8976,1,7.090071560092256e-05,8319
32769,5,0.0003545035780046128,28873
10983,1,7.090071560092256e-05,10232
10148,1,7.090071560092256e-05,9426
948,1,7.090071560092256e-05,835
23392,4,0.0002836028624036902,21660
26716,10,0.0007090071560092256,23816
16166,1,7.090071560092256e-05,15113
33892,1,7.090071560092256e-05,29855
27180,2,0.0001418014312018451,24263
26812,5,0.0003545035780046128,23910
13299,1,7.090071560092256e-05,12459
11517,3,0.0002127021468027677,10748
28703,1,7.090071560092256e-05,25671
9557,1,7.090071560092256e-05,8873
26492,6,0.0004254042936055354,23603
8852,2,0.0001418014312018451,8196
33799,4,0.0002836028624036902,29774
31589,3,0.0002127021468027677,27925
32212,2,0.0001418014312018451,28369
32636,1,7.090071560092256e-05,28776
1519,2,0.0001418014312018451,1392
645,3,0.0002127021468027677,541
7435,3,0.0002127021468027677,6842
25513,1,7.090071560092256e-05,22740
33466,3,0.0002127021468027677,29460
84,1,7.090071560092256e-05,26
14502,1,7.090071560092256e-05,13613
22385,1,7.090071560092256e-05,21092
27692,2,0.0001418014312018451,24752
33510,2,0.0001418014312018451,29503
2102,1,7.090071560092256e-05,1953
33827,2,0.0001418014312018451,29802
59,4,0.0002836028624036902,1
7005,3,0.0002127021468027677,6438
697,1,7.090071560092256e-05,593
80,3,0.0002127021468027677,22
4715,1,7.090071560092256e-05,4252
5479,1,7.090071560092256e-05,4980
32044,1,7.090071560092256e-05,28254
17017,3,0.0002127021468027677,15952
698,2,0.0001418014312018451,594
16499,3,0.0002127021468027677,15443
11482,2,0.0001418014312018451,10714
29375,2,0.0001418014312018451,26222
26488,1,7.090071560092256e-05,23599
65,5,0.0003545035780046128,7
886,1,7.090071560092256e-05,774
18793,1,7.090071560092256e-05,17707
33875,1,7.090071560092256e-05,29838
106,1,7.090071560092256e-05,48
7862,1,7.090071560092256e-05,7224
23390,1,7.090071560092256e-05,21658
26349,1,7.090071560092256e-05,23496
4644,1,7.090071560092256e-05,4182
19032,1,7.090071560092256e-05,17939
22074,1,7.090071560092256e-05,20783
7097,1,7.090071560092256e-05,6525
33845,1,7.090071560092256e-05,29820
21336,1,7.090071560092256e-05,20078
30687,1,7.090071560092256e-05,27370
10517,1,7.090071560092256e-05,9786
11903,2,0.0001418014312018451,11109
16538,1,7.090071560092256e-05,15482
426,3,0.0002127021468027677,333
4328,1,7.090071560092256e-05,3885
18418,2,0.0001418014312018451,17333
32819,1,7.090071560092256e-05,28909
32806,1,7.090071560092256e-05,28905
17141,1,7.090071560092256e-05,16073
33888,1,7.090071560092256e-05,29851
33895,1,7.090071560092256e-05,29858
8442,1,7.090071560092256e-05,7793
32387,1,7.090071560092256e-05,28542
33828,1,7.090071560092256e-05,29803
22907,1,7.090071560092256e-05,21219
26636,1,7.090071560092256e-05,23744
695,1,7.090071560092256e-05,591
29341,2,0.0001418014312018451,26188
32405,2,0.0001418014312018451,28560
33829,1,7.090071560092256e-05,29804
16772,1,7.090071560092256e-05,15713
18934,1,7.090071560092256e-05,17843
